,x,y,z
1473,-25,69,5
1474,-22,78,-1
1475,-18,70,0
1476,-13,60,1
1477,-16,54,2
1478,-17,51,3
1479,-14,47,5
1480,-13,46,4
1481,-11,43,2
1482,-12,45,4
1483,-11,56,5
1484,-12,62,2
1485,-15,66,4
1486,-16,69,6
1487,-17,85,7
1488,-18,93,6
1489,-23,91,11
1490,-24,75,14
1491,-23,51,18
1492,-22,50,19
1493,-19,59,14
1494,-19,69,12
1495,-16,72,13
1496,-17,56,15
1497,-17,54,17
1498,-17,53,15
1499,-14,52,14
1500,-11,53,10
1501,-11,51,11
1502,-12,49,11
1503,-12,50,11
1504,-13,52,10
1505,-12,52,11
1506,-14,59,10
1507,-15,66,9
1508,-18,81,18
1509,-26,84,18
1510,-43,81,16
1511,-38,70,11
1512,-23,47,9
1513,-20,54,8
1514,-18,61,1
1515,-20,71,0
1516,-19,78,-3
1517,-15,62,-3
1518,-16,56,-1
1519,-16,53,1
1520,-16,51,2
1521,-15,49,2
1522,-15,50,3
1523,-13,52,2
1524,-13,55,3
1525,-13,64,2
1526,-13,68,2
1527,-15,65,5
1528,-16,63,7
1529,-16,74,10
1530,-16,79,10
1531,-14,86,8
1532,-14,75,11
1533,-15,63,15
1534,-15,48,17
1535,-14,45,16
1536,-16,62,14
1537,-15,71,12
1538,-12,67,12
1539,-12,60,13
1540,-12,54,14
1541,-11,53,14
1542,-11,55,13
1543,-13,55,14
1544,-14,52,14
1545,-13,50,14
1546,-13,49,13
1547,-15,51,13
1548,-20,55,14
1549,-20,55,12
1550,-18,63,13
1551,-24,73,10
1552,-27,76,14
1553,-35,88,12
1554,-34,76,13
1555,-26,48,15
1556,-22,59,11
1557,-17,71,3
1558,-16,70,2
1559,-16,77,0
1560,-17,77,0
1561,-16,63,4
1562,-15,58,4
1563,-15,52,6
1564,-14,49,7
1565,-12,46,6
1566,-11,47,5
1567,-11,52,4
1568,-11,57,4
1569,-12,62,3
1570,-14,66,3
1571,-15,64,5
1572,-16,69,8
1573,-16,71,10
1574,-14,83,7
1575,-12,95,6
1576,-12,71,10
1577,-13,56,12
1578,-15,52,16
1579,-17,54,18
1580,-16,62,17
1581,-14,68,14
1582,-10,69,13
1583,-11,60,15
1584,-12,54,14
1585,-11,56,14
1586,-11,55,13
1587,-11,52,14
1588,-11,52,14
1589,-13,49,14
1590,-14,51,14
1591,-16,51,14
1592,-17,49,14
1593,-22,61,12
1594,-24,63,13
1595,-26,69,14
1596,-24,82,15
1597,-22,81,17
1598,-23,63,21
1599,-25,50,17
1600,-25,58,16
1601,-15,68,10
1602,-13,74,5
1603,-16,76,5
1604,-15,67,7
1605,-14,65,6
1606,-11,57,6
1607,-12,54,7
1608,-12,52,8
1609,-10,51,7
1610,-9,51,7
1611,-9,52,7
1612,-9,53,7
1613,-10,55,5
1614,-11,63,4
1615,-12,68,4
1616,-16,81,4
1617,-17,86,5
1618,-19,82,6
1619,-18,84,5
1620,-14,71,10
1621,-13,59,13
1622,-10,50,17
1623,-15,66,13
1624,-15,72,12
1625,-12,70,12
1626,-12,63,12
1627,-11,51,13
1628,-12,48,13
1629,-11,51,11
1630,-10,53,9
1631,-11,52,10
1632,-13,51,11
1633,-15,52,12
1634,-18,55,12
1635,-18,54,11
1636,-17,55,9
1637,-26,64,13
1638,-35,63,11
1639,-42,68,12
1640,-44,73,11
1641,-46,86,7
1642,-34,51,9
1643,-29,44,10
1644,-23,62,2
1645,-20,69,0
1646,-16,77,-3
1647,-17,74,-2
1648,-18,63,1
1649,-16,60,0
1650,-16,54,2
1651,-15,53,3
1652,-14,55,0
1653,-11,53,0
1654,-9,51,0
1655,-10,52,1
1656,-14,58,1
1657,-13,63,2
1658,-14,66,3
1659,-16,69,3
1660,-19,80,6
1661,-20,85,9
1662,-19,87,8
1663,-17,74,10
1664,-16,64,14
1665,-18,51,21
1666,-18,52,22
1667,-13,64,19
1668,-10,65,16
1669,-7,61,13
1670,-8,58,12
1671,-11,56,10
1672,-13,55,10
1673,-15,53,10
1674,-15,52,10
1675,-12,50,10
1676,-11,48,10
1677,-14,47,12
1678,-16,51,13
1679,-16,54,13
1680,-22,59,12
1681,-25,65,10
1682,-32,90,7
1683,-33,101,10
1684,-33,70,12
1685,-35,49,18
1686,-34,52,11
1687,-33,55,10
1688,-19,64,-3
1689,-16,75,-8
1690,-16,81,-4
1691,-15,71,-3
1692,-17,62,0
1693,-17,56,1
1694,-17,50,2
1695,-15,49,1
1696,-12,49,-1
1697,-13,51,0
1698,-13,53,1
1699,-13,57,2
1700,-14,59,4
1701,-14,69,6
1702,-12,76,6
1703,-10,80,7
1704,-10,84,10
1705,-9,88,12
1706,-8,79,16
1707,-11,61,17
1708,-13,55,19
1709,-19,57,18
1710,-19,63,16
1711,-12,67,11
1712,-10,62,9
1713,-12,53,7
1714,-16,55,7
1715,-18,55,7
1716,-18,54,7
1717,-18,53,8
1718,-15,49,9
1719,-16,48,10
1720,-19,51,13
1721,-19,54,14
1722,-18,55,18
1723,-17,59,18
1724,-12,67,17
1725,-12,71,17
1726,-23,83,20
1727,-27,85,18
1728,-30,73,14
1729,-31,58,14
1730,-24,55,11
1731,-20,60,6
1732,-16,66,0
1733,-17,74,-3
1734,-17,73,-3
1735,-18,59,-1
1736,-18,55,-1
1737,-16,54,0
1738,-15,53,0
1739,-14,53,-1
1740,-14,53,-1
1741,-12,53,-1
1742,-12,54,-1
1743,-13,64,-1
1744,-14,70,0
1745,-17,75,5
1746,-17,78,9
1747,-14,85,17
1748,-1,81,18
1749,4,71,23
1750,7,52,28
1751,6,50,27
1752,-3,62,26
1753,-6,67,23
1754,-9,66,18
1755,-9,59,15
1756,-11,54,11
1757,-13,56,11
1758,-16,55,10
1759,-16,55,10
1760,-15,53,12
1761,-14,52,12
1762,-15,49,14
1763,-16,50,16
1764,-16,54,19
1765,-17,53,21
1766,-17,54,20
1767,-17,57,19
1768,-20,62,19
1769,-25,76,14
1770,-27,86,12
1771,-27,75,12
1772,-29,58,15
1773,-29,58,13
1774,-27,60,11
1775,-24,64,3
1776,-23,72,-2
1777,-17,80,-5
1778,-19,77,-3
1779,-17,68,-2
1780,-14,66,-2
1781,-12,59,0
1782,-13,57,1
1783,-13,56,3
1784,-12,56,3
1785,-11,52,7
1786,-10,52,8
1787,-8,56,7
1788,-5,58,9
1789,-4,60,9
1790,-6,75,10
1791,-8,83,12
1792,-11,89,10
1793,-11,91,8
1794,-13,72,14
1795,-13,63,14
1796,-15,55,16
1797,-17,59,17
1798,-14,73,13
1799,-11,74,11
1800,-9,61,9
1801,-10,56,9
1802,-14,55,10
1803,-16,54,10
1804,-16,52,10
1805,-15,50,10
1806,-13,48,11
1807,-16,50,14
1808,-16,53,14
1809,-17,52,17
1810,-17,51,18
1811,-18,60,18
1812,-18,66,15
1813,-20,82,14
1814,-23,86,14
1815,-28,65,18
1816,-32,53,17
1817,-32,65,14
1818,-25,65,11
1819,-19,63,3
1820,-17,71,-1
1821,-21,82,0
1822,-20,82,0
1823,-15,70,0
1824,-11,61,-1
1825,-13,59,0
1826,-13,54,1
1827,-14,51,2
1828,-14,47,3
1829,-12,46,2
1830,-9,50,5
1831,-10,53,6
1832,-6,56,7
1833,-2,57,8
1834,3,69,15
1835,3,75,19
1836,11,95,40
1837,16,106,13
1838,-26,101,-14
1839,-44,86,1
1840,-50,56,10
1841,-37,46,14
1842,-23,63,6
1843,-18,69,0
1844,-16,74,-1
1845,-12,56,3
1846,-12,47,5
1847,-12,43,7
1848,-13,43,7
1849,-12,44,9
1850,-11,45,8
1851,-10,42,6
1852,-11,42,8
1853,-24,52,12
1854,-28,56,13
1855,-32,63,11
1856,-34,69,11
1857,-40,74,13
1858,-45,76,21
1859,-39,86,12
1860,-31,58,13
1861,-37,55,12
1862,-34,64,10
1863,-26,73,4
1864,-17,83,-3
1865,-19,80,-1
1866,-20,73,-1
1867,-21,69,-1
1868,-16,64,-1
1869,-13,60,-2
1870,-11,52,-1
1871,-9,50,0
1872,-9,48,2
1873,-8,47,5
1874,-5,47,4
1875,-4,47,2
1876,-3,54,4
1877,-5,58,5
1878,-10,76,7
1879,-13,91,7
1880,-15,94,8
1881,-16,101,6
1882,-18,87,10
1883,-18,62,10
1884,-20,55,9
1885,-19,53,8
1886,-19,59,6
1887,-19,68,3
1888,-19,68,2
1889,-18,53,6
1890,-17,49,6
1891,-12,51,10
1892,-10,53,14
1893,-7,53,10
1894,-7,53,17
1895,-13,51,33
1896,-7,53,22
1897,-7,55,16
1898,-15,57,11
1899,-24,62,9
1900,-34,76,13
1901,-34,80,14
1902,-31,83,7
1903,-30,71,7
1904,-31,50,12
1905,-29,53,10
1906,-25,61,5
1907,-23,64,1
1908,-19,75,-4
1909,-17,74,-5
1910,-18,63,-3
1911,-19,60,-3
1912,-19,56,-2
1913,-18,57,-3
1914,-16,57,-4
1915,-13,56,-3
1916,-13,55,-2
1917,-12,56,-1
1918,-12,57,1
1919,-9,63,6
1920,-7,62,6
1921,-1,68,6
1922,0,77,8
1923,-5,85,9
1924,-8,87,10
1925,-11,84,24
1926,-11,71,33
1927,-12,56,22
1928,-17,56,18
1929,-18,59,13
1930,-17,61,10
1931,-10,68,8
1932,-11,65,6
1933,-17,56,4
1934,-20,50,3
1935,-20,48,2
1936,-17,47,1
1937,-15,46,2
1938,-9,49,4
1939,-7,54,15
1940,7,56,1
1941,-3,52,7
1942,-28,61,51
1943,-36,66,45
1944,-41,66,20
1945,-33,67,15
1946,-31,79,-1
1947,-35,84,-4
1948,-35,66,2
1949,-37,50,5
1950,-36,50,5
1951,-26,63,-3
1952,-23,67,-7
1953,-19,75,-9
1954,-19,76,-8
1955,-18,65,-6
1956,-17,61,-6
1957,-15,56,-3
1958,-15,55,-3
1959,-13,53,-3
1960,-11,52,-5
1961,-11,51,-2
1962,-10,52,-1
1963,-11,60,6
1964,-7,62,7
1965,-8,58,6
1966,-8,61,10
1967,-10,71,15
1968,-11,78,17
1969,-9,100,18
1970,-13,84,10
1971,-21,70,15
1972,-32,56,22
1973,-30,53,20
1974,-22,58,15
1975,-22,66,14
1976,-23,62,11
1977,-18,57,8
1978,-12,51,6
1979,-12,49,5
1980,-13,45,9
1981,-13,46,12
1982,-14,50,15
1983,-12,50,17
1984,-13,53,16
1985,-13,54,18
1986,-17,58,18
1987,-22,70,17
1988,-22,74,15
1989,-30,81,12
1990,-29,83,4
1991,-44,70,8
1992,-53,56,10
1993,-46,41,1
1994,-36,49,-1
1995,-21,63,-9
1996,-20,70,-10
1997,-18,79,-6
1998,-17,75,-4
1999,-17,65,-3
2000,-19,62,-1
2001,-17,59,0
2002,-16,56,-2
2003,-12,53,-3
2004,-14,52,4
2005,-13,53,5
2006,-13,60,0
2007,-12,66,-1
2008,-11,69,6
2009,-12,71,7
2010,-11,82,8
2011,-8,86,12
2012,-2,78,20
2013,-1,67,17
2014,2,54,20
2015,-3,55,22
2016,-10,62,18
2017,-13,66,18
2018,-16,68,14
2019,-16,62,11
2020,-15,56,7
2021,-15,57,5
2022,-16,55,3
2023,-17,54,4
2024,-17,53,3
2025,-18,53,4
2026,-19,55,7
2027,-22,56,20
2028,-24,56,25
2029,-16,55,29
2030,-39,60,33
2031,-28,63,21
2032,-23,67,15
2033,-17,90,7
2034,-16,97,1
2035,-18,68,8
2036,-3,62,8
2037,-18,71,10
2038,-23,53,18
2039,-4,71,-3
2040,-32,62,15
2041,-5,81,1
2042,-12,63,4
2043,-8,59,4
2044,-13,54,9
2045,-11,51,9
2046,-9,51,8
2047,-8,51,7
2048,-6,52,4
2049,-7,52,4
2050,-11,53,4
2051,-12,56,3
2052,-15,62,2
2053,-16,66,1
2054,-19,80,-1
2055,-21,87,-1
2056,-21,93,-3
2057,-22,95,-5
2058,-21,68,0
2059,-21,55,3
2060,-20,45,6
2061,-20,53,6
2062,-19,60,4
2063,-16,66,4
2064,-15,65,5
2065,-15,56,15
2066,-15,65,37
2067,4,70,37
2068,0,63,19
2069,1,44,5
2070,-3,47,12
2071,-6,63,2
2072,-12,60,5
2073,-20,51,16
2074,-17,48,16
2075,-20,48,16
2076,-23,54,13
2077,-29,73,11
2078,-33,82,7
2079,-33,86,6
2080,-27,69,7
2081,-22,69,5
2082,-18,55,8
2083,-19,54,8
2084,-21,66,4
2085,-17,72,2
2086,-14,78,-1
2087,-15,72,-1
2088,-15,63,2
2089,-13,60,2
2090,-12,55,2
2091,-13,55,2
2092,-12,54,2
2093,-11,53,2
2094,-10,52,2
2095,-10,53,2
2096,-12,57,3
2097,-13,64,3
2098,-14,70,3
2099,-14,87,3
2100,-14,89,3
2101,-15,85,3
2102,-15,80,6
2103,-20,59,14
2104,-20,50,17
2105,-18,51,16
2106,-16,59,13
2107,-14,68,11
2108,-12,69,11
2109,-12,57,11
2110,-13,55,12
2111,-15,56,12
2112,-14,55,11
2113,-11,52,12
2114,-10,51,16
2115,-9,50,16
2116,-9,52,18
2117,-10,54,17
2118,-11,53,14
2119,-18,55,13
2120,-52,67,16
2121,-58,77,13
2122,-67,94,17
2123,-72,87,15
2124,-79,63,8
2125,-79,67,4
2126,-57,87,-2
2127,-48,85,-2
2128,-41,76,-8
2129,-34,70,-9
2130,-24,37,-11
2131,-20,21,-18
2132,-35,12,-21
2133,-51,0,-18
2134,-52,-10,-8
2135,-39,-25,2
2136,-35,-17,13
2137,-44,-39,2
2138,-56,-35,-8
2139,-67,-44,-33
2140,-87,-27,-28
2141,-75,-27,-22
2142,-77,-21,-11
2143,-68,-8,6
2144,-87,-16,-5
2145,-97,-40,-3
2146,-65,-39,13
2147,2,-20,4
2148,-25,-31,4
2149,-42,-34,-6
2150,-25,-27,0
2151,-10,-21,11
2152,-21,-2,37
2153,-36,-14,46
2154,-68,-16,53
2155,-70,-24,45
2156,-52,-32,34
2157,-34,-31,29
2158,-16,-27,33
2159,-22,-24,34
2160,-29,-34,39
2161,-37,-32,41
2162,-32,-29,40
2163,-31,-28,39
2164,-32,-32,35
2165,-47,-39,32
2166,-73,-58,35
2167,-66,-51,30
2168,-43,-38,20
2169,-41,-37,14
2170,-50,-36,5
2171,-48,-31,5
2172,-43,-29,3
2173,-66,-21,3
2174,-74,-20,11
2175,-61,-22,13
2176,-63,-24,20
2177,-43,-22,15
2178,-33,-21,17
2179,-32,-14,23
2180,-33,-9,21
2181,-34,-5,5
2182,-38,-3,-2
2183,-57,12,2
2184,-59,19,3
2185,-60,38,6
2186,-61,52,14
2187,-35,75,21
2188,-25,90,16
2189,-27,90,16
2190,-32,92,7
2191,-33,94,4
2192,-36,85,4
2193,-32,78,6
2194,-19,67,8
2195,-18,66,5
2196,-21,64,3
2197,-23,60,2
2198,-28,52,4
2199,-27,49,6
2200,-26,48,6
2201,-27,48,8
2202,-30,47,14
2203,-30,48,15
2204,-35,48,17
2205,-37,55,18
2206,-33,77,13
2207,-22,86,9
2208,-21,83,10
2209,-23,65,12
2210,-25,63,12
2211,-29,65,8
2212,-31,70,7
2213,-25,85,-1
2214,-20,86,-5
2215,-12,76,-1
2216,-10,68,-1
2217,-12,58,-1
2218,-14,57,1
2219,-15,55,0
2220,-15,53,-1
2221,-13,50,0
2222,-12,50,0
2223,-12,47,0
2224,-13,51,1
2225,-14,56,3
2226,-17,69,6
2227,-18,77,8
2228,-18,83,9
2229,-17,84,9
2230,-16,75,14
2231,-17,66,17
2232,-18,62,18
2233,-19,64,17
2234,-16,69,12
2235,-13,69,11
2236,-13,62,9
2237,-14,60,10
2238,-18,60,9
2239,-20,59,9
2240,-20,54,10
2241,-20,55,12
2242,-19,53,13
2243,-18,48,15
2244,-18,49,15
2245,-19,48,14
2246,-19,49,13
2247,-22,60,11
2248,-23,66,9
2249,-26,74,7
2250,-27,80,7
2251,-24,74,7
2252,-23,64,7
2253,-24,62,7
2254,-25,64,6
2255,-26,70,7
2256,-22,76,5
2257,-9,84,0
2258,-9,79,0
2259,-12,63,2
2260,-17,60,5
2261,-17,59,6
2262,-18,53,5
2263,-16,50,4
2264,-12,48,5
2265,-11,48,5
2266,-12,52,5
2267,-13,56,5
2268,-14,60,4
2269,-14,63,6
2270,-14,70,7
2271,-14,74,7
2272,-18,87,3
2273,-20,94,3
2274,-22,73,9
2275,-22,62,10
2276,-20,53,12
2277,-19,54,11
2278,-16,63,6
2279,-16,73,5
2280,-15,66,7
2281,-17,50,10
2282,-18,48,10
2283,-19,50,10
2284,-18,53,9
2285,-17,56,9
2286,-16,55,9
2287,-20,54,12
2288,-24,53,14
2289,-28,48,17
2290,-29,45,16
2291,-39,55,15
2292,-35,66,11
2293,-36,68,9
2294,-36,75,9
2295,-35,80,11
2296,-31,68,7
2297,-40,67,8
2298,-23,69,12
2299,-15,60,4
2300,-31,65,5
2301,-26,74,4
2302,-22,82,2
2303,-20,79,0
2304,-16,62,-1
2305,-15,56,3
2306,-12,49,5
2307,-12,46,5
2308,-14,45,5
2309,-14,44,6
2310,-11,43,5
2311,-11,44,4
2312,-12,51,3
2313,-14,56,2
2314,-19,71,0
2315,-24,86,-2
2316,-26,92,-2
2317,-26,91,1
2318,-23,89,-1
2319,-19,82,-3
2320,-20,69,0
2321,-23,49,2
2322,-23,45,1
2323,-24,53,-3
2324,-25,58,-5
2325,-27,65,-5
2326,-28,67,-3
2327,-28,54,7
2328,-27,48,9
2329,-10,46,51
2330,32,97,83
2331,-5,56,-1
2332,-24,46,10
2333,-27,63,18
2334,6,62,-4
2335,-1,47,-5
2336,-23,46,6
2337,-22,46,9
2338,-24,57,14
2339,-24,67,17
2340,-22,78,15
2341,-25,84,17
2342,-24,73,18
2343,-23,59,18
2344,-20,56,12
2345,-20,57,11
2346,-18,59,6
2347,-19,65,2
2348,-20,79,-1
2349,-18,77,-1
2350,-16,66,-3
2351,-16,63,-3
2352,-18,61,-3
2353,-19,59,-2
2354,-19,59,-2
2355,-16,57,-2
2356,-14,56,-2
2357,-13,59,-2
2358,-13,58,-2
2359,-14,61,3
2360,-15,65,6
2361,-16,75,9
2362,-14,82,11
2363,-5,83,12
2364,-1,78,13
2365,3,60,14
2366,1,52,13
2367,-14,51,17
2368,-20,60,21
2369,-29,79,20
2370,-22,71,11
2371,-17,63,9
2372,-10,60,6
2373,-11,60,6
2374,-14,55,3
2375,-16,51,2
2376,-19,46,3
2377,-20,45,4
2378,-23,48,8
2379,-25,48,11
2380,-27,51,18
2381,-27,55,17
2382,-28,64,13
2383,-30,72,13
2384,-27,82,8
2385,-23,75,5
2386,-14,61,5
2387,-19,56,10
2388,-21,65,8
2389,-25,72,4
2390,-27,75,5
2391,-19,82,0
2392,-17,80,0
2393,-14,64,2
2394,-15,59,3
2395,-16,58,3
2396,-17,58,3
2397,-15,56,0
2398,-14,57,0
2399,-13,56,1
2400,-12,56,1
2401,-13,61,0
2402,-15,62,0
2403,-15,65,1
2404,-14,67,0
2405,-13,74,5
2406,-12,75,14
2407,-10,76,15
2408,-8,66,17
2409,-5,60,14
2410,-14,58,19
2411,-20,64,26
2412,-23,70,24
2413,-24,70,21
2414,-17,63,15
2415,-15,62,11
2416,-15,59,7
2417,-18,57,5
2418,-22,54,5
2419,-24,51,6
2420,-25,48,9
2421,-23,46,11
2422,-22,50,14
2423,-22,52,16
2424,-22,49,20
2425,-18,58,16
2426,-16,63,14
2427,-19,70,11
2428,-22,78,10
2429,-27,81,10
2430,-27,69,11
2431,-27,56,11
2432,-28,57,9
2433,-28,60,4
2434,-29,66,1
2435,-26,81,-4
2436,-24,85,-5
2437,-21,78,-4
2438,-17,75,-2
2439,-12,68,-3
2440,-13,64,-2
2441,-13,59,2
2442,-12,57,2
2443,-11,52,0
2444,-11,50,2
2445,-10,51,2
2446,-11,52,2
2447,-11,53,1
2448,-14,61,1
2449,-16,66,1
2450,-18,81,3
2451,-17,92,10
2452,-14,94,14
2453,-12,83,16
2454,2,54,49
2455,8,51,50
2456,-4,75,22
2457,-26,78,21
2458,-15,72,11
2459,-15,69,8
2460,-13,61,7
2461,-14,59,5
2462,-14,57,4
2463,-14,48,5
2464,-13,45,5
2465,-12,41,7
2466,-13,41,9
2467,-15,42,16
2468,-15,42,17
2469,-15,46,16
2470,-15,52,17
2471,-17,66,15
2472,-20,76,12
2473,-27,103,11
2474,-30,96,12
2475,-24,63,20
2476,-18,57,22
2477,-12,56,22
2478,-17,59,18
2479,-27,71,10
2480,-18,86,8
2481,-16,80,7
2482,-12,66,6
2483,-14,65,5
2484,-17,61,7
2485,-17,58,5
2486,-11,55,1
2487,-13,57,1
2488,-12,59,3
2489,-12,59,3
2490,-10,59,3
2491,-11,55,5
2492,-12,59,9
2493,-12,65,9
2494,-12,70,11
2495,-12,71,11
2496,-10,84,6
2497,-11,71,11
2498,-13,64,14
2499,-18,61,16
2500,-20,62,17
2501,-18,71,13
2502,-14,72,9
2503,-13,61,7
2504,-14,56,7
2505,-16,60,8
2506,-15,62,8
2507,-15,57,8
2508,-15,55,7
2509,-15,52,8
2510,-16,50,9
2511,-16,45,10
2512,-17,44,9
2513,-18,50,11
2514,-20,61,10
2515,-23,68,9
2516,-27,76,11
2517,-32,85,13
2518,-33,84,11
2519,-37,57,17
2520,-32,48,14
2521,-33,60,12
2522,-28,58,11
2523,-27,63,8
2524,-21,92,-4
2525,-16,93,-1
2526,-18,76,0
2527,-17,74,-1
2528,-18,64,4
2529,-17,63,3
2530,-14,64,2
2531,-11,63,5
2532,-8,56,1
2533,-8,48,4
2534,-9,47,8
2535,-6,45,8
2536,-6,44,7
2537,-7,52,7
2538,-9,58,7
2539,-13,75,4
2540,-16,84,2
2541,-21,103,0
2542,-19,109,0
2543,-19,85,6
2544,-25,70,7
2545,-29,51,9
2546,-28,52,8
2547,-24,61,1
2548,-21,65,-3
2549,-21,61,-1
2550,-22,54,1
2551,-21,50,6
2552,-18,50,6
2553,-17,51,6
2554,-15,54,11
2555,-14,54,11
2556,-17,51,15
2557,-20,52,18
2558,-21,53,19
2559,-21,58,18
2560,-22,69,12
2561,-26,73,13
2562,-25,87,3
2563,-25,89,1
2564,-26,65,3
2565,-28,49,5
2566,-33,47,3
2567,-35,54,-2
2568,-33,69,-11
2569,-29,75,-11
2570,-20,77,-7
2571,-18,69,-6
2572,-19,67,-6
2573,-19,67,-7
2574,-18,66,-7
2575,-15,61,-7
2576,-14,59,-7
2577,-12,55,-5
2578,-12,54,-4
2579,-11,53,-1
2580,-11,54,-2
2581,-12,55,1
2582,-13,56,4
2583,-12,71,7
2584,-13,82,9
2585,-12,93,25
2586,-9,83,30
2587,3,68,24
2588,6,64,22
2589,0,68,17
2590,-14,77,13
2591,-16,77,12
2592,-16,71,11
2593,-18,67,10
2594,-20,56,7
2595,-21,50,5
2596,-20,43,4
2597,-20,46,6
2598,-19,46,11
2599,-20,45,12
2600,-21,46,11
2601,-21,49,14
2602,-21,57,15
2603,-21,64,17
2604,-16,62,19
2605,-12,64,16
2606,-13,87,12
2607,-18,84,14
2608,-19,68,16
2609,-23,61,17
2610,-22,64,14
2611,-22,63,7
2612,-19,66,5
2613,-12,73,-1
2614,-11,71,-1
2615,-13,64,-1
2616,-13,63,-1
2617,-15,58,1
2618,-15,55,0
2619,-15,52,-1
2620,-15,53,0
2621,-13,55,1
2622,-14,58,1
2623,-13,58,4
2624,-14,62,9
2625,-13,68,11
2626,-12,72,13
2627,-10,76,14
2628,-7,82,13
2629,-6,77,17
2630,-5,57,17
2631,-7,56,15
2632,-12,66,14
2633,-14,68,15
2634,-15,68,17
2635,-13,62,15
2636,-12,54,12
2637,-13,54,11
2638,-16,55,11
2639,-16,56,11
2640,-16,52,13
2641,-16,50,11
2642,-16,51,13
2643,-18,53,17
2644,-18,52,19
2645,-20,56,16
2646,-21,63,16
2647,-23,73,14
2648,-26,78,14
2649,-25,78,15
2650,-25,69,13
2651,-24,74,8
2652,-22,71,6
2653,-22,63,4
2654,-22,67,3
2655,-23,73,0
2656,-21,71,1
2657,-19,66,0
2658,-18,64,-1
2659,-16,62,0
2660,-14,62,-2
2661,-14,61,-3
2662,-14,59,-1
2663,-13,58,1
2664,-12,58,2
2665,-12,55,4
2666,-11,51,9
2667,-11,55,10
2668,-13,63,14
2669,-12,68,16
2670,-7,73,13
2671,-5,78,11
2672,-4,81,14
2673,-6,72,14
2674,-12,59,15
2675,-15,57,14
2676,-18,67,9
2677,-20,71,8
2678,-21,67,10
2679,-22,63,9
2680,-23,62,12
2681,-22,57,11
2682,-22,56,12
2683,-21,54,13
2684,-21,54,16
2685,-18,55,21
2686,-18,57,23
2687,-14,56,25
2688,-13,53,22
2689,-12,56,17
2690,-12,57,15
2691,-14,62,13
2692,-15,68,12
2693,-17,85,12
2694,-19,88,14
2695,-18,70,14
2696,-16,63,13
2697,-16,54,8
2698,-17,65,2
2699,-18,71,1
2700,-16,79,2
2701,-13,74,2
2702,-12,59,2
2703,-12,56,2
2704,-15,55,4
2705,-15,53,5
2706,-13,53,3
2707,-12,55,3
2708,-11,58,5
2709,-11,60,7
2710,-11,64,8
2711,-11,61,11
2712,-10,70,14
2713,-9,75,15
2714,-7,84,11
2715,-4,84,13
2716,-2,61,20
2717,-5,52,18
2718,-8,58,17
2719,-14,72,15
2720,-16,75,16
2721,-12,67,16
2722,-10,63,15
2723,-11,62,13
2724,-12,63,12
2725,-11,59,12
2726,-11,56,12
2727,-12,52,12
2728,-13,50,12
2729,-16,46,10
2730,-17,47,9
2731,-22,51,9
2732,-25,53,13
2733,-32,61,12
2734,-35,66,13
2735,-35,71,8
2736,-29,85,6
2737,-22,69,14
2738,-23,73,19
2739,-24,81,20
2740,-21,83,16
2741,-23,91,12
2742,-4,87,0
2743,5,92,-5
2744,12,63,4
2745,-7,61,11
2746,-18,61,3
2747,-25,61,5
2748,-17,47,7
2749,-11,45,7
2750,-8,42,6
2751,-9,42,5
2752,-12,48,7
2753,-9,54,7
2754,-8,57,7
2755,-9,66,6
2756,-11,76,6
2757,-19,102,5
2758,-20,108,5
2759,-24,77,11
2760,-23,68,13
2761,-16,59,13
2762,-13,60,10
2763,-14,68,7
2764,-13,71,5
2765,-17,63,5
2766,-19,55,7
2767,-20,51,11
2768,-19,51,12
2769,-14,52,11
2770,-14,50,15
2771,-14,49,16
2772,-15,50,17
2773,-14,50,17
2774,-15,52,15
2775,-15,52,15
2776,-20,58,16
2777,-23,63,17
2778,-30,65,13
2779,-34,73,16
2780,-36,86,7
2781,-39,70,12
2782,-23,58,13
2783,-20,64,11
2784,-18,73,8
2785,-18,77,3
2786,-17,81,2
2787,-18,75,4
2788,-13,66,5
2789,-13,59,7
2790,-13,56,8
2791,-12,54,5
2792,-12,52,5
2793,-10,48,8
2794,-10,49,8
2795,-9,50,3
2796,-10,51,3
2797,-12,56,4
2798,-13,58,4
2799,-15,66,3
2800,-16,72,2
2801,-20,88,-1
2802,-22,97,-2
2803,-25,95,-1
2804,-24,67,3
2805,-23,57,5
2806,-24,45,8
2807,-25,48,7
2808,-25,62,6
2809,-22,67,7
2810,-18,63,14
2811,-20,59,17
2812,-18,57,15
2813,-14,61,19
2814,3,66,23
2815,10,64,19
2816,11,53,12
2817,0,52,11
2818,-9,47,8
2819,-15,47,9
2820,-23,51,9
2821,-24,52,8
2822,-22,57,6
2823,-24,64,6
2824,-36,84,14
2825,-38,89,13
2826,-33,73,6
2827,-21,57,8
2828,-17,61,10
2829,-14,65,9
2830,-15,68,6
2831,-17,77,1
2832,-18,72,2
2833,-15,59,1
2834,-14,56,2
2835,-15,53,2
2836,-15,52,1
2837,-14,51,0
2838,-13,51,0
2839,-13,54,0
2840,-14,56,0
2841,-15,59,0
2842,-15,62,-1
2843,-16,62,-1
2844,-16,68,0
2845,-17,74,0
2846,-20,84,3
2847,-19,86,4
2848,-17,69,13
2849,-16,57,17
2850,-14,58,19
2851,-17,62,20
2852,-21,67,22
